City,Date,High,Low,Precipitation
Seattle,2/13/2012,7.22,4.44,1.14
Seattle,2/14/2012,6.67,1.11,0.25
Seattle,2/15/2012,7.22,0.56,0.0
Seattle,2/16/2012,7.22,3.33,0.18
Seattle,2/17/2012,10.0,4.44,1.73
Seattle,2/18/2012,6.67,3.89,0.64
Seattle,2/19/2012,6.67,2.22,0.0
Seattle,2/20/2012,7.78,1.67,0.3
Seattle,2/21/2012,10.0,7.78,0.08
Seattle,2/22/2012,10.0,2.78,0.86
Seattle,2/23/2012,8.33,2.78,0.0
Seattle,2/24/2012,6.67,4.44,1.14
Seattle,2/25/2012,7.22,2.78,0.0
Seattle,2/26/2012,5.0,-1.11,0.13
Seattle,2/27/2012,6.67,-2.22,0.0
Seattle,2/28/2012,6.67,-0.56,0.36
Seattle,2/29/2012,5.0,1.11,0.08
Seattle,3/1/2012,6.11,1.11,0.0
Seattle,3/2/2012,6.67,3.89,0.2
Seattle,3/3/2012,12.22,6.67,0.0
Seattle,3/4/2012,10.56,6.67,0.0
Seattle,3/5/2012,7.78,1.11,0.69
Seattle,3/6/2012,6.67,0.0,0.05
Seattle,3/7/2012,8.89,-1.67,0.0
Seattle,3/8/2012,15.56,0.56,0.0
Seattle,3/9/2012,9.44,5.0,0.36
Seattle,3/10/2012,7.22,6.11,1.04
Seattle,3/11/2012,6.67,2.78,1.37
Seattle,3/12/2012,8.33,0.56,1.93
Seattle,3/13/2012,5.56,0.56,0.94
Seattle,3/14/2012,7.78,1.11,0.86
Seattle,3/15/2012,11.11,5.56,2.39
Seattle,3/16/2012,8.89,3.89,0.84
Seattle,3/17/2012,10.0,0.56,0.94
Seattle,3/18/2012,5.0,-0.56,0.36
Seattle,3/19/2012,7.22,-1.11,0.2
Seattle,3/20/2012,7.78,2.22,0.36
Seattle,3/21/2012,8.89,1.11,0.13
Seattle,3/22/2012,10.0,1.67,0.41
Seattle,3/23/2012,12.22,0.56,0.0
Seattle,3/24/2012,15.0,3.33,0.0
Seattle,3/25/2012,13.33,2.22,0.0
Seattle,3/26/2012,12.78,6.11,0.0
Seattle,3/27/2012,14.44,6.67,0.48
Seattle,3/28/2012,10.56,7.22,0.13
Seattle,3/29/2012,10.0,6.11,2.74
Seattle,3/30/2012,9.44,5.0,0.56
Seattle,3/31/2012,10.0,2.78,1.32
Seattle,4/1/2012,8.89,4.44,0.15
Seattle,4/2/2012,16.67,4.44,0.0
Seattle,4/3/2012,11.67,3.33,0.15
Seattle,4/4/2012,10.56,2.78,0.0
Seattle,4/5/2012,9.44,2.78,0.46
Seattle,4/6/2012,11.11,3.33,0.03
Seattle,4/7/2012,16.11,1.67,0.0
Seattle,4/8/2012,21.11,7.22,0.0
Seattle,4/9/2012,20.0,6.11,0.0
Seattle,4/10/2012,17.78,8.89,0.0
Seattle,4/11/2012,11.11,7.22,0.23
Seattle,4/12/2012,13.89,5.56,0.05
Seattle,4/13/2012,15.0,3.89,0.0
Seattle,4/14/2012,15.56,3.33,0.0
Seattle,4/15/2012,16.11,7.22,0.0
Seattle,4/16/2012,13.33,6.67,0.81
Seattle,4/17/2012,10.0,4.44,0.18
Seattle,4/18/2012,13.33,7.22,0.18
Seattle,4/19/2012,13.89,5.0,1.09
Seattle,4/20/2012,13.33,6.67,0.66
Seattle,4/21/2012,20.0,4.44,0.0
Seattle,4/22/2012,23.33,8.33,0.0
Seattle,4/23/2012,21.67,8.89,0.0
Seattle,4/24/2012,13.89,10.0,0.43
Seattle,4/25/2012,16.67,8.89,1.07
Seattle,4/26/2012,13.89,6.67,0.38
Seattle,4/27/2012,13.33,6.11,0.08
Seattle,4/28/2012,16.11,8.33,0.0
Seattle,4/29/2012,15.56,8.89,0.43
Seattle,4/30/2012,12.78,7.22,0.43
Seattle,5/1/2012,11.67,6.11,0.05
Seattle,5/2/2012,13.33,5.56,0.05
Seattle,5/3/2012,11.11,7.22,1.85
Seattle,5/4/2012,12.22,6.11,0.18
Seattle,5/5/2012,13.33,5.0,0.0
Seattle,5/6/2012,17.78,5.0,0.0
Seattle,5/7/2012,23.89,6.11,0.0
Seattle,5/8/2012,18.33,9.44,0.0
Seattle,5/9/2012,13.33,6.67,0.0
Seattle,5/10/2012,14.44,3.89,0.0
Seattle,5/11/2012,18.33,4.44,0.0
Seattle,5/12/2012,24.44,6.67,0.0
Seattle,5/13/2012,25.56,9.44,0.0
Seattle,5/14/2012,26.67,12.78,0.0
Seattle,5/15/2012,24.44,9.44,0.0
Seattle,5/16/2012,19.44,9.44,0.0
Seattle,5/17/2012,17.78,6.67,0.0
Seattle,5/18/2012,15.56,7.78,0.0
Seattle,5/19/2012,19.44,7.22,0.0
Seattle,5/20/2012,14.44,11.67,0.64
Seattle,5/21/2012,16.67,10.0,1.4
Seattle,5/22/2012,12.78,8.89,0.61
Seattle,5/23/2012,14.44,8.89,0.03
Seattle,5/24/2012,17.22,8.89,0.0
Seattle,5/25/2012,22.22,8.89,0.0
Seattle,5/26/2012,22.22,8.89,0.0
Seattle,5/27/2012,17.22,11.67,0.0
Seattle,5/28/2012,16.67,10.0,0.0
Seattle,5/29/2012,16.11,7.78,0.0
Seattle,5/30/2012,18.89,11.11,0.03
Seattle,5/31/2012,17.78,12.22,0.38
Seattle,6/1/2012,20.0,12.78,0.66
Seattle,6/2/2012,18.89,10.56,0.03
Seattle,6/3/2012,17.22,9.44,0.0
Seattle,6/4/2012,12.78,8.89,0.13
Seattle,6/5/2012,13.33,8.33,1.6
Seattle,6/6/2012,16.11,6.11,0.0
Seattle,6/7/2012,16.11,8.89,1.65
Seattle,6/8/2012,15.0,8.33,0.15
Seattle,6/9/2012,17.22,8.33,0.0
Seattle,6/10/2012,18.89,10.0,0.0
Seattle,6/11/2012,23.33,10.0,0.0
Seattle,6/12/2012,18.33,12.78,0.08
Seattle,6/13/2012,16.11,11.11,0.0
Seattle,6/14/2012,17.22,10.0,0.0
Seattle,6/15/2012,22.22,9.44,0.0
Seattle,6/16/2012,21.11,15.0,0.0
Seattle,6/17/2012,18.89,11.67,0.0
Seattle,6/18/2012,17.22,10.0,0.3
Seattle,6/19/2012,19.44,10.0,0.1
Seattle,6/20/2012,24.44,10.0,0.0
Seattle,6/21/2012,23.89,11.67,0.0
Seattle,6/22/2012,13.89,11.67,1.57
Seattle,6/23/2012,15.56,9.44,0.86
Seattle,6/24/2012,19.44,9.44,0.0
Seattle,6/25/2012,19.44,11.11,0.05
Seattle,6/26/2012,18.33,10.56,0.0
Seattle,6/27/2012,22.78,8.89,0.0
Seattle,6/28/2012,22.22,11.67,0.0
Seattle,6/29/2012,21.67,15.0,0.03
Seattle,6/30/2012,20.0,13.33,0.3
Seattle,7/1/2012,20.0,12.22,0.0
Seattle,7/2/2012,18.89,11.67,0.2
Seattle,7/3/2012,18.33,10.56,0.58
Seattle,7/4/2012,20.56,9.44,0.0
Seattle,7/5/2012,24.44,10.56,0.0
Seattle,7/6/2012,25.0,11.11,0.0
Seattle,7/7/2012,26.67,12.78,0.0
Seattle,7/8/2012,28.33,14.44,0.0
Seattle,7/9/2012,25.0,12.78,0.15
Seattle,7/10/2012,23.89,11.11,0.0
Seattle,7/11/2012,27.78,13.33,0.0
Seattle,7/12/2012,25.56,13.33,0.0
Seattle,7/13/2012,23.33,13.89,0.05
Seattle,7/14/2012,25.0,15.0,0.0
Seattle,7/15/2012,18.89,13.33,0.0
Seattle,7/16/2012,26.11,13.33,0.03
Seattle,7/17/2012,21.67,15.0,0.0
Seattle,7/18/2012,21.11,14.44,0.0
Seattle,7/19/2012,25.0,14.44,0.0
Seattle,7/20/2012,19.44,13.89,1.52
Seattle,7/21/2012,23.89,13.89,0.0
Seattle,7/22/2012,20.56,12.22,0.1
Seattle,7/23/2012,18.89,11.11,0.0
Seattle,7/24/2012,23.33,12.22,0.0
Seattle,7/25/2012,26.67,12.78,0.0
Seattle,7/26/2012,25.56,12.78,0.0
Seattle,7/27/2012,18.89,13.89,0.0
Seattle,7/28/2012,22.22,13.33,0.0
Seattle,7/29/2012,22.78,15.0,0.0
Seattle,7/30/2012,19.44,13.33,0.0
Seattle,7/31/2012,22.78,13.89,0.0
Seattle,8/1/2012,23.89,13.33,0.0
Seattle,8/2/2012,23.33,12.22,0.0
Seattle,8/3/2012,27.22,12.78,0.0
Seattle,8/4/2012,33.89,16.67,0.0
Seattle,8/5/2012,33.89,17.78,0.0
Seattle,8/6/2012,28.33,15.56,0.0
Seattle,8/7/2012,21.11,15.0,0.0
Seattle,8/8/2012,22.22,15.0,0.0
Seattle,8/9/2012,24.44,14.44,0.0
Seattle,8/10/2012,25.56,12.22,0.0
Seattle,8/11/2012,28.33,13.33,0.0
Seattle,8/12/2012,30.56,15.0,0.0
Seattle,8/13/2012,30.56,15.0,0.0
Seattle,8/14/2012,28.89,13.89,0.0
Seattle,8/15/2012,31.11,16.67,0.0
Seattle,8/16/2012,34.44,18.33,0.0
Seattle,8/17/2012,32.78,16.11,0.0
Seattle,8/18/2012,21.67,14.44,0.0
Seattle,8/19/2012,23.33,15.0,0.0
Seattle,8/20/2012,25.56,15.0,0.0
Seattle,8/21/2012,23.33,13.33,0.0
Seattle,8/22/2012,22.22,13.33,0.0
Seattle,8/23/2012,21.11,13.89,0.0
Seattle,8/24/2012,22.22,10.0,0.0
Seattle,8/25/2012,26.11,11.67,0.0
Seattle,8/26/2012,21.11,12.22,0.0
Seattle,8/27/2012,23.89,13.33,0.0
Seattle,8/28/2012,22.78,12.22,0.0
Seattle,8/29/2012,22.78,13.33,0.0
Seattle,8/30/2012,22.78,12.78,0.0
Seattle,8/31/2012,22.22,10.56,0.0
Seattle,9/1/2012,21.67,10.56,0.0
Seattle,9/2/2012,21.11,10.0,0.0
Seattle,9/3/2012,22.78,12.78,0.0
Seattle,9/4/2012,24.44,11.11,0.0
Seattle,9/5/2012,26.11,11.67,0.0
Seattle,9/6/2012,28.33,14.44,0.0
Seattle,9/7/2012,32.22,13.33,0.0
Seattle,9/8/2012,25.0,13.33,0.0
Seattle,9/9/2012,18.89,13.89,0.03
Seattle,9/10/2012,20.0,11.67,0.03
Seattle,9/11/2012,20.0,8.89,0.0
Seattle,9/12/2012,22.22,10.0,0.0
Seattle,9/13/2012,27.78,11.67,0.0
Seattle,9/14/2012,26.11,11.11,0.0
Seattle,9/15/2012,22.22,11.11,0.0
Seattle,9/16/2012,24.44,9.44,0.0
Seattle,9/17/2012,27.78,11.67,0.0
Seattle,9/18/2012,27.78,11.67,0.0
Seattle,9/19/2012,23.89,11.67,0.0
Seattle,9/20/2012,19.44,10.0,0.0
Seattle,9/21/2012,16.11,12.78,0.0
Seattle,9/22/2012,19.44,11.67,0.03
Seattle,9/23/2012,19.44,10.0,0.0
Seattle,9/24/2012,21.11,10.0,0.0
Seattle,9/25/2012,19.44,11.11,0.0
Seattle,9/26/2012,19.44,9.44,0.0
Seattle,9/27/2012,22.78,10.0,0.0
Seattle,9/28/2012,25.0,12.22,0.0
Seattle,9/29/2012,20.56,12.22,0.0
Seattle,9/30/2012,21.11,7.78,0.0
Seattle,10/1/2012,23.33,8.89,0.0
Seattle,10/2/2012,17.78,10.0,0.0
Seattle,10/3/2012,18.89,7.78,0.0
Seattle,10/4/2012,18.89,8.33,0.0
Seattle,10/5/2012,21.67,8.89,0.0
Seattle,10/6/2012,23.89,7.78,0.0
Seattle,10/7/2012,23.89,7.78,0.0
Seattle,10/8/2012,21.11,7.78,0.0
Seattle,10/9/2012,16.11,8.89,0.0
Seattle,10/10/2012,12.22,8.33,0.0
Seattle,10/11/2012,13.89,7.22,0.0
Seattle,10/12/2012,13.89,8.89,0.2
Seattle,10/13/2012,15.56,12.22,0.48
Seattle,10/14/2012,17.78,13.33,1.65
Seattle,10/15/2012,17.22,11.11,0.79
Seattle,10/16/2012,16.11,8.33,0.0
Seattle,10/17/2012,14.44,6.11,0.0
Seattle,10/18/2012,17.78,6.67,2.08
Seattle,10/19/2012,15.0,9.44,0.48
Seattle,10/20/2012,11.11,6.11,0.05
Seattle,10/21/2012,11.67,4.44,0.64
Seattle,10/22/2012,7.78,3.33,0.89
Seattle,10/23/2012,11.11,5.56,0.0
Seattle,10/24/2012,11.67,6.11,0.71
Seattle,10/25/2012,11.67,6.67,0.0
Seattle,10/26/2012,11.11,7.22,0.15
Seattle,10/27/2012,14.44,9.44,2.31
Seattle,10/28/2012,14.44,10.0,0.61
Seattle,10/29/2012,15.56,10.0,1.09
Seattle,10/30/2012,15.0,12.22,3.45
Seattle,10/31/2012,15.56,11.11,1.45
Seattle,11/1/2012,15.0,10.56,0.97
Seattle,11/2/2012,15.0,10.56,0.56
Seattle,11/3/2012,15.56,11.11,0.05
Seattle,11/4/2012,17.78,12.78,0.81
Seattle,11/5/2012,15.0,7.78,0.08
Seattle,11/6/2012,12.78,6.67,0.03
Seattle,11/7/2012,12.22,3.89,0.0
Seattle,11/8/2012,10.0,1.11,0.0
Seattle,11/9/2012,8.89,1.11,0.0
Seattle,11/10/2012,7.78,-0.56,0.0
Seattle,11/11/2012,8.89,1.11,1.52
Seattle,11/12/2012,12.78,6.11,0.36
Seattle,11/13/2012,11.11,7.78,0.53
Seattle,11/14/2012,11.11,5.0,0.08
Seattle,11/15/2012,9.44,2.78,0.0
Seattle,11/16/2012,9.44,2.22,0.56
Seattle,11/17/2012,12.22,6.11,0.61
Seattle,11/18/2012,10.0,6.11,0.79
Seattle,11/19/2012,13.33,8.33,5.41
Seattle,11/20/2012,11.11,7.22,0.38
Seattle,11/21/2012,8.33,3.89,1.12
Seattle,11/22/2012,8.89,2.78,0.0
Seattle,11/23/2012,9.44,6.11,3.2
Seattle,11/24/2012,8.89,3.89,0.0
Seattle,11/25/2012,8.33,1.11,0.0
Seattle,11/26/2012,9.44,1.67,0.0
Seattle,11/27/2012,10.0,1.67,0.0
Seattle,11/28/2012,9.44,2.22,0.28
Seattle,11/29/2012,12.78,7.78,0.15
Seattle,11/30/2012,15.0,7.78,3.56
Seattle,12/1/2012,13.33,8.33,0.41
Seattle,12/2/2012,8.33,7.22,1.96
Seattle,12/3/2012,9.44,7.22,1.3
Seattle,12/4/2012,11.67,7.22,1.42
Seattle,12/5/2012,8.89,4.44,0.15
Seattle,12/6/2012,7.22,6.11,0.15
Seattle,12/7/2012,7.78,3.33,0.1
Seattle,12/8/2012,6.67,3.33,0.0
Seattle,12/9/2012,6.67,2.78,0.15
Seattle,12/10/2012,7.22,5.56,0.05
Seattle,12/11/2012,7.78,5.56,0.3
Seattle,12/12/2012,6.67,4.44,0.81
Seattle,12/13/2012,7.22,3.33,0.23
Seattle,12/14/2012,6.11,1.11,0.79
Seattle,12/15/2012,4.44,0.56,0.53
Seattle,12/16/2012,6.67,3.33,2.26
Seattle,12/17/2012,8.33,1.67,0.2
Seattle,12/18/2012,3.89,0.56,0.33
Seattle,12/19/2012,8.33,1.67,1.37
Seattle,12/20/2012,7.22,0.56,1.32
Seattle,12/21/2012,8.33,-1.67,0.18
Seattle,12/22/2012,8.33,3.89,0.33
Seattle,12/23/2012,7.22,3.33,0.66
Seattle,12/24/2012,5.56,2.78,0.03
Seattle,12/25/2012,5.56,2.78,1.35
Seattle,12/26/2012,6.67,3.33,0.46
Seattle,12/27/2012,7.78,3.33,0.41
Seattle,12/28/2012,8.33,3.89,0.0
Seattle,12/29/2012,5.0,3.33,0.15
Seattle,12/30/2012,4.44,0.0,0.0
Seattle,12/31/2012,3.33,-1.11,0.0
Seattle,1/1/2013,5.0,-2.78,0.0
Seattle,1/2/2013,6.11,-1.11,0.0
Seattle,1/3/2013,6.67,-1.67,0.41
Seattle,1/4/2013,10.0,2.22,0.25
Seattle,1/5/2013,6.67,4.44,0.3
Seattle,1/6/2013,7.22,2.78,0.2
Seattle,1/7/2013,10.0,4.44,0.23
Seattle,1/8/2013,11.67,5.56,1.63
Seattle,1/9/2013,10.0,1.67,3.84
Seattle,1/10/2013,3.33,-0.56,0.03
Seattle,1/11/2013,2.78,-2.78,0.0
Seattle,1/12/2013,2.78,-3.89,0.0
Seattle,1/13/2013,2.22,-4.44,0.0
Seattle,1/14/2013,3.33,-2.22,0.0
Seattle,1/15/2013,6.67,-0.56,0.0
Seattle,1/16/2013,6.11,-3.89,0.0
Seattle,1/17/2013,3.89,-2.78,0.0
Seattle,1/18/2013,3.33,-1.11,0.0
Seattle,1/19/2013,1.11,-0.56,0.0
Seattle,1/20/2013,3.33,-0.56,0.0
Seattle,1/21/2013,2.22,-1.67,0.0
Seattle,1/22/2013,3.33,-1.67,0.0
Seattle,1/23/2013,7.22,2.22,0.51
Seattle,1/24/2013,7.22,1.11,0.58
Seattle,1/25/2013,10.56,2.78,0.3
Seattle,1/26/2013,8.33,3.89,0.23
Seattle,1/27/2013,5.56,3.89,0.18
Seattle,1/28/2013,6.11,3.33,0.79
Seattle,1/29/2013,8.33,5.0,0.43
Seattle,1/30/2013,8.89,6.67,0.36
Seattle,1/31/2013,9.44,7.22,0.3
Seattle,2/1/2013,11.67,5.0,0.03
Seattle,2/2/2013,6.11,2.78,0.0
Seattle,2/3/2013,8.89,2.78,0.23
Seattle,2/4/2013,10.56,6.67,0.0
Seattle,2/5/2013,10.0,6.67,0.33
Seattle,2/6/2013,10.56,6.11,0.1
Seattle,2/7/2013,9.44,3.33,0.13
Seattle,2/8/2013,7.78,2.22,0.0
Seattle,2/9/2013,8.33,4.44,0.03
Seattle,2/10/2013,8.89,1.67,0.0
Seattle,2/11/2013,8.33,4.44,0.03
Seattle,2/12/2013,11.11,7.22,0.1
Seattle,2/13/2013,9.44,7.22,0.23
Seattle,2/14/2013,9.44,5.56,0.1
Seattle,2/15/2013,13.33,5.0,0.0
Seattle,2/16/2013,11.11,3.89,0.0
Seattle,2/17/2013,9.44,4.44,0.0
Seattle,2/18/2013,7.78,3.89,0.0
Seattle,2/19/2013,10.56,1.67,0.0
Seattle,2/20/2013,7.78,1.11,0.15
Seattle,2/21/2013,6.67,3.89,0.05
Seattle,2/22/2013,7.78,3.89,0.94
Seattle,2/23/2013,10.0,3.89,0.03
Seattle,2/24/2013,8.89,5.0,0.0
Seattle,2/25/2013,10.56,3.33,0.23
Seattle,2/26/2013,8.89,3.89,0.05
Seattle,2/27/2013,10.0,4.44,0.46
Seattle,2/28/2013,11.67,6.67,0.81
Seattle,3/1/2013,15.0,11.11,0.41
Seattle,3/2/2013,13.89,5.0,0.08
Seattle,3/3/2013,11.11,2.22,0.0
Seattle,3/4/2013,13.33,0.0,0.0
Seattle,3/5/2013,9.44,6.11,0.0
Seattle,3/6/2013,7.22,5.0,1.19
Seattle,3/7/2013,12.22,5.0,0.74
Seattle,3/8/2013,11.67,2.22,0.0
Seattle,3/9/2013,12.78,1.11,0.0
Seattle,3/10/2013,7.78,3.89,0.08
Seattle,3/11/2013,10.56,6.11,0.13
Seattle,3/12/2013,12.78,10.0,0.2
Seattle,3/13/2013,11.67,9.44,0.23
Seattle,3/14/2013,11.67,9.44,0.28
Seattle,3/15/2013,14.44,8.89,0.0
Seattle,3/16/2013,10.56,4.44,0.43
Seattle,3/17/2013,8.89,3.89,0.0
Seattle,3/18/2013,11.67,3.89,0.0
Seattle,3/19/2013,12.78,1.67,1.17
Seattle,3/20/2013,11.11,4.44,0.99
Seattle,3/21/2013,10.0,2.22,0.81
Seattle,3/22/2013,9.44,0.56,0.0
Seattle,3/23/2013,10.0,1.11,0.0
Seattle,3/24/2013,12.22,0.56,0.0
Seattle,3/25/2013,16.67,4.44,0.0
Seattle,3/26/2013,16.67,6.11,0.0
Seattle,3/27/2013,13.33,7.22,0.03
Seattle,3/28/2013,16.11,8.33,0.2
Seattle,3/29/2013,18.33,7.78,0.0
Seattle,3/30/2013,20.0,5.56,0.0
Seattle,3/31/2013,20.56,6.67,0.0
Seattle,4/1/2013,17.22,8.33,0.0
Seattle,4/2/2013,13.89,8.89,0.0
Seattle,4/3/2013,16.67,7.78,0.0
Seattle,4/4/2013,14.44,10.0,0.84
Seattle,4/5/2013,13.89,10.0,1.85
Seattle,4/6/2013,12.22,7.22,1.27
Seattle,4/7/2013,8.33,5.0,3.91
Seattle,4/8/2013,13.33,6.11,0.08
Seattle,4/9/2013,12.22,6.11,0.0
Seattle,4/10/2013,15.0,8.89,0.94
Seattle,4/11/2013,12.22,6.67,0.15
Seattle,4/12/2013,7.78,4.44,0.97
Seattle,4/13/2013,10.56,3.33,0.94
Seattle,4/14/2013,12.78,4.44,0.58
Seattle,4/15/2013,13.89,4.44,0.0
Seattle,4/16/2013,13.89,3.33,0.03
Seattle,4/17/2013,15.0,3.89,0.0
Seattle,4/18/2013,11.67,6.67,0.53
Seattle,4/19/2013,13.33,9.44,2.06
Seattle,4/20/2013,13.89,8.33,0.0
Seattle,4/21/2013,12.22,6.67,0.33
Seattle,4/22/2013,16.11,5.0,0.0
Seattle,4/23/2013,17.78,3.89,0.0
Seattle,4/24/2013,21.11,6.11,0.0
Seattle,4/25/2013,21.67,6.67,0.0
Seattle,4/26/2013,20.56,8.33,0.0
Seattle,4/27/2013,13.89,10.56,0.0
Seattle,4/28/2013,15.0,9.44,0.1
Seattle,4/29/2013,13.89,6.67,0.38
Seattle,4/30/2013,12.78,4.44,0.0
Seattle,5/1/2013,18.33,3.33,0.0
Seattle,5/2/2013,20.56,6.67,0.0
Seattle,5/3/2013,21.67,9.44,0.0
Seattle,5/4/2013,25.0,11.11,0.0
Seattle,5/5/2013,28.89,11.67,0.0
Seattle,5/6/2013,30.56,12.22,0.0
Seattle,5/7/2013,20.56,11.11,0.0
Seattle,5/8/2013,19.44,11.11,0.0
Seattle,5/9/2013,22.78,10.0,0.0
Seattle,5/10/2013,26.11,9.44,0.0
Seattle,5/11/2013,27.22,12.22,0.0
Seattle,5/12/2013,21.67,13.89,0.66
Seattle,5/13/2013,18.89,9.44,0.33
Seattle,5/14/2013,18.33,7.78,0.0
Seattle,5/15/2013,17.22,8.89,0.1
Seattle,5/16/2013,21.67,12.22,0.0
Seattle,5/17/2013,17.22,11.67,0.05
Seattle,5/18/2013,16.67,11.11,0.0
Seattle,5/19/2013,18.33,10.56,0.0
Seattle,5/20/2013,19.44,9.44,0.0
Seattle,5/21/2013,15.56,8.33,1.37
Seattle,5/22/2013,11.11,7.22,1.37
Seattle,5/23/2013,12.22,6.67,0.41
Seattle,5/24/2013,16.67,8.89,0.03
Seattle,5/25/2013,17.78,10.0,0.0
Seattle,5/26/2013,18.33,10.56,0.15
Seattle,5/27/2013,16.67,11.11,0.97
Seattle,5/28/2013,17.22,11.67,0.05
Seattle,5/29/2013,16.11,9.44,0.56
Seattle,5/30/2013,16.67,9.44,0.0
Seattle,5/31/2013,19.44,11.11,0.0
Seattle,6/1/2013,22.78,12.22,0.0
Seattle,6/2/2013,20.56,12.22,0.1
Seattle,6/3/2013,22.22,11.11,0.0
Seattle,6/4/2013,26.11,12.22,0.0
Seattle,6/5/2013,26.67,14.44,0.0
Seattle,6/6/2013,26.67,12.22,0.0
Seattle,6/7/2013,21.67,13.33,0.0
Seattle,6/8/2013,20.56,12.78,0.0
Seattle,6/9/2013,20.56,11.11,0.0
Seattle,6/10/2013,21.67,11.67,0.0
Seattle,6/11/2013,20.0,10.0,0.0
Seattle,6/12/2013,20.56,11.67,0.03
Seattle,6/13/2013,21.11,11.67,0.0
Seattle,6/14/2013,20.0,12.22,0.0
Seattle,6/15/2013,25.56,10.0,0.0
Seattle,6/16/2013,23.89,12.78,0.0
Seattle,6/17/2013,25.56,13.89,0.0
Seattle,6/18/2013,23.33,13.33,0.03
Seattle,6/19/2013,20.0,12.78,0.0
Seattle,6/20/2013,17.22,12.78,0.3
Seattle,6/21/2013,20.56,12.22,0.03
Seattle,6/22/2013,25.56,11.67,0.0
Seattle,6/23/2013,22.22,15.0,0.79
Seattle,6/24/2013,21.11,13.89,0.48
Seattle,6/25/2013,23.33,14.44,0.99
Seattle,6/26/2013,22.22,15.0,0.2
Seattle,6/27/2013,21.11,16.67,0.36
Seattle,6/28/2013,30.56,16.11,0.0
Seattle,6/29/2013,30.0,18.33,0.0
Seattle,6/30/2013,33.89,17.22,0.0
Seattle,7/1/2013,31.67,18.33,0.0
Seattle,7/2/2013,28.33,15.56,0.0
Seattle,7/3/2013,26.11,16.67,0.0
Seattle,7/4/2013,21.67,13.89,0.0
Seattle,7/5/2013,23.33,13.89,0.0
Seattle,7/6/2013,26.11,13.33,0.0
Seattle,7/7/2013,23.89,13.89,0.0
Seattle,7/8/2013,26.67,13.33,0.0
Seattle,7/9/2013,30.0,15.0,0.0
Seattle,7/10/2013,22.22,13.89,0.0
Seattle,7/11/2013,22.78,12.22,0.0
Seattle,7/12/2013,19.44,13.33,0.0
Seattle,7/13/2013,26.11,11.11,0.0
Seattle,7/14/2013,27.78,12.78,0.0
Seattle,7/15/2013,27.78,14.44,0.0
Seattle,7/16/2013,31.11,18.33,0.0
Seattle,7/17/2013,22.22,15.0,0.0
Seattle,7/18/2013,26.11,13.89,0.0
Seattle,7/19/2013,27.78,13.33,0.0
Seattle,7/20/2013,25.0,13.33,0.0
Seattle,7/21/2013,23.89,12.78,0.0
Seattle,7/22/2013,26.11,13.33,0.0
Seattle,7/23/2013,31.11,13.89,0.0
Seattle,7/24/2013,31.11,14.44,0.0
Seattle,7/25/2013,31.11,12.78,0.0
Seattle,7/26/2013,31.11,14.44,0.0
Seattle,7/27/2013,25.56,12.78,0.0
Seattle,7/28/2013,21.11,12.22,0.0
Seattle,7/29/2013,25.0,13.33,0.0
Seattle,7/30/2013,25.0,13.33,0.0
Seattle,7/31/2013,21.67,13.33,0.0
Seattle,8/1/2013,20.56,13.33,0.0
Seattle,8/2/2013,17.22,15.0,0.2
Seattle,8/3/2013,25.0,15.56,0.0
Seattle,8/4/2013,28.89,15.0,0.0
Seattle,8/5/2013,30.0,15.0,0.0
Seattle,8/6/2013,30.56,13.89,0.0
Seattle,8/7/2013,31.11,13.89,0.0
Seattle,8/8/2013,28.33,14.44,0.0
Seattle,8/9/2013,28.33,14.44,0.0
Seattle,8/10/2013,25.56,15.0,0.23
Seattle,8/11/2013,25.0,14.44,0.0
Seattle,8/12/2013,25.56,16.11,0.0
Seattle,8/13/2013,27.78,15.0,0.0
Seattle,8/14/2013,27.22,15.0,0.08
Seattle,8/15/2013,21.11,17.22,0.18
Seattle,8/16/2013,28.89,16.11,0.0
Seattle,8/17/2013,25.56,17.22,0.0
Seattle,8/18/2013,26.11,15.56,0.0
Seattle,8/19/2013,26.67,15.56,0.0
Seattle,8/20/2013,25.56,16.11,0.0
Seattle,8/21/2013,27.78,15.0,0.0
Seattle,8/22/2013,28.89,15.0,0.0
Seattle,8/23/2013,25.0,16.11,0.0
Seattle,8/24/2013,25.0,16.67,0.0
Seattle,8/25/2013,22.22,16.11,0.03
Seattle,8/26/2013,24.44,16.11,0.1
Seattle,8/27/2013,26.67,17.22,0.13
Seattle,8/28/2013,26.67,15.56,0.56
Seattle,8/29/2013,23.89,18.33,1.93
Seattle,8/30/2013,26.11,16.11,0.0
Seattle,8/31/2013,27.78,13.89,0.0
Seattle,9/1/2013,27.78,15.56,0.0
Seattle,9/2/2013,27.78,17.22,0.0
Seattle,9/3/2013,25.0,16.67,0.23
Seattle,9/4/2013,22.78,16.11,0.03
Seattle,9/5/2013,20.0,15.56,2.77
Seattle,9/6/2013,21.67,16.11,2.13
Seattle,9/7/2013,23.33,17.22,0.0
Seattle,9/8/2013,26.67,14.44,0.0
Seattle,9/9/2013,26.11,13.89,0.0
Seattle,9/10/2013,26.67,15.0,0.0
Seattle,9/11/2013,33.89,16.11,0.0
Seattle,9/12/2013,25.56,15.0,0.0
Seattle,9/13/2013,18.89,15.56,0.0
Seattle,9/14/2013,21.67,15.56,0.0
Seattle,9/15/2013,18.89,14.44,0.33
